instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10643458,41576,BANKNIFTY2332338500CE,BANKNIFTY,0.0,2023-03-23,38500.0,0.05,25,CE,NFO-OPT,NFO
10643714,41577,BANKNIFTY2332338500PE,BANKNIFTY,0.0,2023-03-23,38500.0,0.05,25,PE,NFO-OPT,NFO
10643970,41578,BANKNIFTY2332338600CE,BANKNIFTY,0.0,2023-03-23,38600.0,0.05,25,CE,NFO-OPT,NFO
10644226,41579,BANKNIFTY2332338600PE,BANKNIFTY,0.0,2023-03-23,38600.0,0.05,25,PE,NFO-OPT,NFO
10644482,41580,BANKNIFTY2332338700CE,BANKNIFTY,0.0,2023-03-23,38700.0,0.05,25,CE,NFO-OPT,NFO
10644738,41581,BANKNIFTY2332338700PE,BANKNIFTY,0.0,2023-03-23,38700.0,0.05,25,PE,NFO-OPT,NFO
10644994,41582,BANKNIFTY2332338800CE,BANKNIFTY,0.0,2023-03-23,38800.0,0.05,25,CE,NFO-OPT,NFO
10645250,41583,BANKNIFTY2332338800PE,BANKNIFTY,0.0,2023-03-23,38800.0,0.05,25,PE,NFO-OPT,NFO
10645506,41584,BANKNIFTY2332338900CE,BANKNIFTY,0.0,2023-03-23,38900.0,0.05,25,CE,NFO-OPT,NFO
10645762,41585,BANKNIFTY2332338900PE,BANKNIFTY,0.0,2023-03-23,38900.0,0.05,25,PE,NFO-OPT,NFO
10646018,41586,BANKNIFTY2332339000CE,BANKNIFTY,0.0,2023-03-23,39000.0,0.05,25,CE,NFO-OPT,NFO
10646274,41587,BANKNIFTY2332339000PE,BANKNIFTY,0.0,2023-03-23,39000.0,0.05,25,PE,NFO-OPT,NFO
10646530,41588,BANKNIFTY2332339100CE,BANKNIFTY,0.0,2023-03-23,39100.0,0.05,25,CE,NFO-OPT,NFO
10646786,41589,BANKNIFTY2332339100PE,BANKNIFTY,0.0,2023-03-23,39100.0,0.05,25,PE,NFO-OPT,NFO
10647042,41590,BANKNIFTY2332339200CE,BANKNIFTY,0.0,2023-03-23,39200.0,0.05,25,CE,NFO-OPT,NFO
10647810,41593,BANKNIFTY2332339200PE,BANKNIFTY,0.0,2023-03-23,39200.0,0.05,25,PE,NFO-OPT,NFO
10648066,41594,BANKNIFTY2332339300CE,BANKNIFTY,0.0,2023-03-23,39300.0,0.05,25,CE,NFO-OPT,NFO
10648322,41595,BANKNIFTY2332339300PE,BANKNIFTY,0.0,2023-03-23,39300.0,0.05,25,PE,NFO-OPT,NFO
10648578,41596,BANKNIFTY2332339400CE,BANKNIFTY,0.0,2023-03-23,39400.0,0.05,25,CE,NFO-OPT,NFO
10648834,41597,BANKNIFTY2332339400PE,BANKNIFTY,0.0,2023-03-23,39400.0,0.05,25,PE,NFO-OPT,NFO
10649090,41598,BANKNIFTY2332339500CE,BANKNIFTY,0.0,2023-03-23,39500.0,0.05,25,CE,NFO-OPT,NFO
10649858,41601,BANKNIFTY2332339500PE,BANKNIFTY,0.0,2023-03-23,39500.0,0.05,25,PE,NFO-OPT,NFO
10650114,41602,BANKNIFTY2332339600CE,BANKNIFTY,0.0,2023-03-23,39600.0,0.05,25,CE,NFO-OPT,NFO
10650370,41603,BANKNIFTY2332339600PE,BANKNIFTY,0.0,2023-03-23,39600.0,0.05,25,PE,NFO-OPT,NFO
10650626,41604,BANKNIFTY2332339700CE,BANKNIFTY,0.0,2023-03-23,39700.0,0.05,25,CE,NFO-OPT,NFO
10650882,41605,BANKNIFTY2332339700PE,BANKNIFTY,0.0,2023-03-23,39700.0,0.05,25,PE,NFO-OPT,NFO
10651138,41606,BANKNIFTY2332339800CE,BANKNIFTY,0.0,2023-03-23,39800.0,0.05,25,CE,NFO-OPT,NFO
10651394,41607,BANKNIFTY2332339800PE,BANKNIFTY,0.0,2023-03-23,39800.0,0.05,25,PE,NFO-OPT,NFO
10652162,41610,BANKNIFTY2332339900CE,BANKNIFTY,0.0,2023-03-23,39900.0,0.05,25,CE,NFO-OPT,NFO
10652418,41611,BANKNIFTY2332339900PE,BANKNIFTY,0.0,2023-03-23,39900.0,0.05,25,PE,NFO-OPT,NFO
10652674,41612,BANKNIFTY2332340000CE,BANKNIFTY,0.0,2023-03-23,40000.0,0.05,25,CE,NFO-OPT,NFO
10652930,41613,BANKNIFTY2332340000PE,BANKNIFTY,0.0,2023-03-23,40000.0,0.05,25,PE,NFO-OPT,NFO
10653186,41614,BANKNIFTY2332340100CE,BANKNIFTY,0.0,2023-03-23,40100.0,0.05,25,CE,NFO-OPT,NFO
10653442,41615,BANKNIFTY2332340100PE,BANKNIFTY,0.0,2023-03-23,40100.0,0.05,25,PE,NFO-OPT,NFO
10653698,41616,BANKNIFTY2332340200CE,BANKNIFTY,0.0,2023-03-23,40200.0,0.05,25,CE,NFO-OPT,NFO
10654466,41619,BANKNIFTY2332340200PE,BANKNIFTY,0.0,2023-03-23,40200.0,0.05,25,PE,NFO-OPT,NFO
10654722,41620,BANKNIFTY2332340300CE,BANKNIFTY,0.0,2023-03-23,40300.0,0.05,25,CE,NFO-OPT,NFO
10654978,41621,BANKNIFTY2332340300PE,BANKNIFTY,0.0,2023-03-23,40300.0,0.05,25,PE,NFO-OPT,NFO
10655234,41622,BANKNIFTY2332340400CE,BANKNIFTY,0.0,2023-03-23,40400.0,0.05,25,CE,NFO-OPT,NFO
10655490,41623,BANKNIFTY2332340400PE,BANKNIFTY,0.0,2023-03-23,40400.0,0.05,25,PE,NFO-OPT,NFO
10655746,41624,BANKNIFTY2332340500CE,BANKNIFTY,0.0,2023-03-23,40500.0,0.05,25,CE,NFO-OPT,NFO
10656002,41625,BANKNIFTY2332340500PE,BANKNIFTY,0.0,2023-03-23,40500.0,0.05,25,PE,NFO-OPT,NFO
10656258,41626,BANKNIFTY2332340600CE,BANKNIFTY,0.0,2023-03-23,40600.0,0.05,25,CE,NFO-OPT,NFO
10656514,41627,BANKNIFTY2332340600PE,BANKNIFTY,0.0,2023-03-23,40600.0,0.05,25,PE,NFO-OPT,NFO
10656770,41628,BANKNIFTY2332340700CE,BANKNIFTY,0.0,2023-03-23,40700.0,0.05,25,CE,NFO-OPT,NFO
10657026,41629,BANKNIFTY2332340700PE,BANKNIFTY,0.0,2023-03-23,40700.0,0.05,25,PE,NFO-OPT,NFO
10657282,41630,BANKNIFTY2332340800CE,BANKNIFTY,0.0,2023-03-23,40800.0,0.05,25,CE,NFO-OPT,NFO
10657538,41631,BANKNIFTY2332340800PE,BANKNIFTY,0.0,2023-03-23,40800.0,0.05,25,PE,NFO-OPT,NFO
10657794,41632,BANKNIFTY2332340900CE,BANKNIFTY,0.0,2023-03-23,40900.0,0.05,25,CE,NFO-OPT,NFO
10658050,41633,BANKNIFTY2332340900PE,BANKNIFTY,0.0,2023-03-23,40900.0,0.05,25,PE,NFO-OPT,NFO
10658306,41634,BANKNIFTY2332341000CE,BANKNIFTY,0.0,2023-03-23,41000.0,0.05,25,CE,NFO-OPT,NFO
10658562,41635,BANKNIFTY2332341000PE,BANKNIFTY,0.0,2023-03-23,41000.0,0.05,25,PE,NFO-OPT,NFO
10658818,41636,BANKNIFTY2332341100CE,BANKNIFTY,0.0,2023-03-23,41100.0,0.05,25,CE,NFO-OPT,NFO
10659074,41637,BANKNIFTY2332341100PE,BANKNIFTY,0.0,2023-03-23,41100.0,0.05,25,PE,NFO-OPT,NFO
10659330,41638,BANKNIFTY2332341200CE,BANKNIFTY,0.0,2023-03-23,41200.0,0.05,25,CE,NFO-OPT,NFO
10659842,41640,BANKNIFTY2332341200PE,BANKNIFTY,0.0,2023-03-23,41200.0,0.05,25,PE,NFO-OPT,NFO
10660098,41641,BANKNIFTY2332341300CE,BANKNIFTY,0.0,2023-03-23,41300.0,0.05,25,CE,NFO-OPT,NFO
10660354,41642,BANKNIFTY2332341300PE,BANKNIFTY,0.0,2023-03-23,41300.0,0.05,25,PE,NFO-OPT,NFO
10660610,41643,BANKNIFTY2332341400CE,BANKNIFTY,0.0,2023-03-23,41400.0,0.05,25,CE,NFO-OPT,NFO
10660866,41644,BANKNIFTY2332341400PE,BANKNIFTY,0.0,2023-03-23,41400.0,0.05,25,PE,NFO-OPT,NFO
10661122,41645,BANKNIFTY2332341500CE,BANKNIFTY,0.0,2023-03-23,41500.0,0.05,25,CE,NFO-OPT,NFO
10661378,41646,BANKNIFTY2332341500PE,BANKNIFTY,0.0,2023-03-23,41500.0,0.05,25,PE,NFO-OPT,NFO
10661634,41647,BANKNIFTY2332341600CE,BANKNIFTY,0.0,2023-03-23,41600.0,0.05,25,CE,NFO-OPT,NFO
10661890,41648,BANKNIFTY2332341600PE,BANKNIFTY,0.0,2023-03-23,41600.0,0.05,25,PE,NFO-OPT,NFO
10662146,41649,BANKNIFTY2332341700CE,BANKNIFTY,0.0,2023-03-23,41700.0,0.05,25,CE,NFO-OPT,NFO
10662402,41650,BANKNIFTY2332341700PE,BANKNIFTY,0.0,2023-03-23,41700.0,0.05,25,PE,NFO-OPT,NFO
10662658,41651,BANKNIFTY2332341800CE,BANKNIFTY,0.0,2023-03-23,41800.0,0.05,25,CE,NFO-OPT,NFO
10662914,41652,BANKNIFTY2332341800PE,BANKNIFTY,0.0,2023-03-23,41800.0,0.05,25,PE,NFO-OPT,NFO
10663426,41654,BANKNIFTY2332341900CE,BANKNIFTY,0.0,2023-03-23,41900.0,0.05,25,CE,NFO-OPT,NFO
10663682,41655,BANKNIFTY2332341900PE,BANKNIFTY,0.0,2023-03-23,41900.0,0.05,25,PE,NFO-OPT,NFO
10663938,41656,BANKNIFTY2332342000CE,BANKNIFTY,0.0,2023-03-23,42000.0,0.05,25,CE,NFO-OPT,NFO
10664194,41657,BANKNIFTY2332342000PE,BANKNIFTY,0.0,2023-03-23,42000.0,0.05,25,PE,NFO-OPT,NFO
10664450,41658,BANKNIFTY2332342100CE,BANKNIFTY,0.0,2023-03-23,42100.0,0.05,25,CE,NFO-OPT,NFO
10664706,41659,BANKNIFTY2332342100PE,BANKNIFTY,0.0,2023-03-23,42100.0,0.05,25,PE,NFO-OPT,NFO
10664962,41660,BANKNIFTY2332342200CE,BANKNIFTY,0.0,2023-03-23,42200.0,0.05,25,CE,NFO-OPT,NFO
10665218,41661,BANKNIFTY2332342200PE,BANKNIFTY,0.0,2023-03-23,42200.0,0.05,25,PE,NFO-OPT,NFO
10665474,41662,BANKNIFTY2332342300CE,BANKNIFTY,0.0,2023-03-23,42300.0,0.05,25,CE,NFO-OPT,NFO
10665730,41663,BANKNIFTY2332342300PE,BANKNIFTY,0.0,2023-03-23,42300.0,0.05,25,PE,NFO-OPT,NFO
10665986,41664,BANKNIFTY2332342400CE,BANKNIFTY,0.0,2023-03-23,42400.0,0.05,25,CE,NFO-OPT,NFO
10666242,41665,BANKNIFTY2332342400PE,BANKNIFTY,0.0,2023-03-23,42400.0,0.05,25,PE,NFO-OPT,NFO
10666498,41666,BANKNIFTY2332342500CE,BANKNIFTY,0.0,2023-03-23,42500.0,0.05,25,CE,NFO-OPT,NFO
10666754,41667,BANKNIFTY2332342500PE,BANKNIFTY,0.0,2023-03-23,42500.0,0.05,25,PE,NFO-OPT,NFO
10667010,41668,BANKNIFTY2332342600CE,BANKNIFTY,0.0,2023-03-23,42600.0,0.05,25,CE,NFO-OPT,NFO
10667266,41669,BANKNIFTY2332342600PE,BANKNIFTY,0.0,2023-03-23,42600.0,0.05,25,PE,NFO-OPT,NFO
10667522,41670,BANKNIFTY2332342700CE,BANKNIFTY,0.0,2023-03-23,42700.0,0.05,25,CE,NFO-OPT,NFO
10667778,41671,BANKNIFTY2332342700PE,BANKNIFTY,0.0,2023-03-23,42700.0,0.05,25,PE,NFO-OPT,NFO
10668034,41672,BANKNIFTY2332342800CE,BANKNIFTY,0.0,2023-03-23,42800.0,0.05,25,CE,NFO-OPT,NFO
10668290,41673,BANKNIFTY2332342800PE,BANKNIFTY,0.0,2023-03-23,42800.0,0.05,25,PE,NFO-OPT,NFO
10668546,41674,BANKNIFTY2332342900CE,BANKNIFTY,0.0,2023-03-23,42900.0,0.05,25,CE,NFO-OPT,NFO
10668802,41675,BANKNIFTY2332342900PE,BANKNIFTY,0.0,2023-03-23,42900.0,0.05,25,PE,NFO-OPT,NFO
10669058,41676,BANKNIFTY2332343000CE,BANKNIFTY,0.0,2023-03-23,43000.0,0.05,25,CE,NFO-OPT,NFO
10669314,41677,BANKNIFTY2332343000PE,BANKNIFTY,0.0,2023-03-23,43000.0,0.05,25,PE,NFO-OPT,NFO
10669570,41678,BANKNIFTY2332343100CE,BANKNIFTY,0.0,2023-03-23,43100.0,0.05,25,CE,NFO-OPT,NFO
10669826,41679,BANKNIFTY2332343100PE,BANKNIFTY,0.0,2023-03-23,43100.0,0.05,25,PE,NFO-OPT,NFO
10670082,41680,BANKNIFTY2332343200CE,BANKNIFTY,0.0,2023-03-23,43200.0,0.05,25,CE,NFO-OPT,NFO
10670338,41681,BANKNIFTY2332343200PE,BANKNIFTY,0.0,2023-03-23,43200.0,0.05,25,PE,NFO-OPT,NFO
10670594,41682,BANKNIFTY2332343300CE,BANKNIFTY,0.0,2023-03-23,43300.0,0.05,25,CE,NFO-OPT,NFO
10670850,41683,BANKNIFTY2332343300PE,BANKNIFTY,0.0,2023-03-23,43300.0,0.05,25,PE,NFO-OPT,NFO
10671106,41684,BANKNIFTY2332343400CE,BANKNIFTY,0.0,2023-03-23,43400.0,0.05,25,CE,NFO-OPT,NFO
10671362,41685,BANKNIFTY2332343400PE,BANKNIFTY,0.0,2023-03-23,43400.0,0.05,25,PE,NFO-OPT,NFO
10671618,41686,BANKNIFTY2332343500CE,BANKNIFTY,0.0,2023-03-23,43500.0,0.05,25,CE,NFO-OPT,NFO
10672642,41690,BANKNIFTY2332343500PE,BANKNIFTY,0.0,2023-03-23,43500.0,0.05,25,PE,NFO-OPT,NFO
10673154,41692,BANKNIFTY2332343600CE,BANKNIFTY,0.0,2023-03-23,43600.0,0.05,25,CE,NFO-OPT,NFO
10673410,41693,BANKNIFTY2332343600PE,BANKNIFTY,0.0,2023-03-23,43600.0,0.05,25,PE,NFO-OPT,NFO
10675202,41700,BANKNIFTY2332344000CE,BANKNIFTY,0.0,2023-03-23,44000.0,0.05,25,CE,NFO-OPT,NFO
10675458,41701,BANKNIFTY2332344000PE,BANKNIFTY,0.0,2023-03-23,44000.0,0.05,25,PE,NFO-OPT,NFO
10678018,41711,BANKNIFTY2332344500CE,BANKNIFTY,0.0,2023-03-23,44500.0,0.05,25,CE,NFO-OPT,NFO
10678274,41712,BANKNIFTY2332344500PE,BANKNIFTY,0.0,2023-03-23,44500.0,0.05,25,PE,NFO-OPT,NFO
10681346,41724,BANKNIFTY2332345000CE,BANKNIFTY,0.0,2023-03-23,45000.0,0.05,25,CE,NFO-OPT,NFO
10681602,41725,BANKNIFTY2332345000PE,BANKNIFTY,0.0,2023-03-23,45000.0,0.05,25,PE,NFO-OPT,NFO
10683906,41734,BANKNIFTY2332345500CE,BANKNIFTY,0.0,2023-03-23,45500.0,0.05,25,CE,NFO-OPT,NFO
10684162,41735,BANKNIFTY2332345500PE,BANKNIFTY,0.0,2023-03-23,45500.0,0.05,25,PE,NFO-OPT,NFO
10684930,41738,BANKNIFTY2332346000CE,BANKNIFTY,0.0,2023-03-23,46000.0,0.05,25,CE,NFO-OPT,NFO
10685186,41739,BANKNIFTY2332346000PE,BANKNIFTY,0.0,2023-03-23,46000.0,0.05,25,PE,NFO-OPT,NFO
10685442,41740,BANKNIFTY2332346500CE,BANKNIFTY,0.0,2023-03-23,46500.0,0.05,25,CE,NFO-OPT,NFO
10685698,41741,BANKNIFTY2332346500PE,BANKNIFTY,0.0,2023-03-23,46500.0,0.05,25,PE,NFO-OPT,NFO
