instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
14101762,55085,BANKNIFTY2331638900CE,BANKNIFTY,0.0,2023-03-16,38900.0,0.05,25,CE,NFO-OPT,NFO
14102018,55086,BANKNIFTY2331638900PE,BANKNIFTY,0.0,2023-03-16,38900.0,0.05,25,PE,NFO-OPT,NFO
14102274,55087,BANKNIFTY2331639000CE,BANKNIFTY,0.0,2023-03-16,39000.0,0.05,25,CE,NFO-OPT,NFO
14102530,55088,BANKNIFTY2331639000PE,BANKNIFTY,0.0,2023-03-16,39000.0,0.05,25,PE,NFO-OPT,NFO
14102786,55089,BANKNIFTY2331639100CE,BANKNIFTY,0.0,2023-03-16,39100.0,0.05,25,CE,NFO-OPT,NFO
14103042,55090,BANKNIFTY2331639100PE,BANKNIFTY,0.0,2023-03-16,39100.0,0.05,25,PE,NFO-OPT,NFO
14103298,55091,BANKNIFTY2331639200CE,BANKNIFTY,0.0,2023-03-16,39200.0,0.05,25,CE,NFO-OPT,NFO
14103554,55092,BANKNIFTY2331639200PE,BANKNIFTY,0.0,2023-03-16,39200.0,0.05,25,PE,NFO-OPT,NFO
14103810,55093,BANKNIFTY2331639300CE,BANKNIFTY,0.0,2023-03-16,39300.0,0.05,25,CE,NFO-OPT,NFO
14104066,55094,BANKNIFTY2331639300PE,BANKNIFTY,0.0,2023-03-16,39300.0,0.05,25,PE,NFO-OPT,NFO
14104322,55095,BANKNIFTY2331639400CE,BANKNIFTY,0.0,2023-03-16,39400.0,0.05,25,CE,NFO-OPT,NFO
14104578,55096,BANKNIFTY2331639400PE,BANKNIFTY,0.0,2023-03-16,39400.0,0.05,25,PE,NFO-OPT,NFO
14104834,55097,BANKNIFTY2331639500CE,BANKNIFTY,0.0,2023-03-16,39500.0,0.05,25,CE,NFO-OPT,NFO
14105090,55098,BANKNIFTY2331639500PE,BANKNIFTY,0.0,2023-03-16,39500.0,0.05,25,PE,NFO-OPT,NFO
14105346,55099,BANKNIFTY2331639600CE,BANKNIFTY,0.0,2023-03-16,39600.0,0.05,25,CE,NFO-OPT,NFO
14105602,55100,BANKNIFTY2331639600PE,BANKNIFTY,0.0,2023-03-16,39600.0,0.05,25,PE,NFO-OPT,NFO
14105858,55101,BANKNIFTY2331639700CE,BANKNIFTY,0.0,2023-03-16,39700.0,0.05,25,CE,NFO-OPT,NFO
14106114,55102,BANKNIFTY2331639700PE,BANKNIFTY,0.0,2023-03-16,39700.0,0.05,25,PE,NFO-OPT,NFO
14106370,55103,BANKNIFTY2331639800CE,BANKNIFTY,0.0,2023-03-16,39800.0,0.05,25,CE,NFO-OPT,NFO
14144770,55253,BANKNIFTY2331639800PE,BANKNIFTY,0.0,2023-03-16,39800.0,0.05,25,PE,NFO-OPT,NFO
14145026,55254,BANKNIFTY2331639900CE,BANKNIFTY,0.0,2023-03-16,39900.0,0.05,25,CE,NFO-OPT,NFO
14145282,55255,BANKNIFTY2331639900PE,BANKNIFTY,0.0,2023-03-16,39900.0,0.05,25,PE,NFO-OPT,NFO
14145538,55256,BANKNIFTY2331640000CE,BANKNIFTY,0.0,2023-03-16,40000.0,0.05,25,CE,NFO-OPT,NFO
14145794,55257,BANKNIFTY2331640000PE,BANKNIFTY,0.0,2023-03-16,40000.0,0.05,25,PE,NFO-OPT,NFO
14146306,55259,BANKNIFTY2331640100CE,BANKNIFTY,0.0,2023-03-16,40100.0,0.05,25,CE,NFO-OPT,NFO
14146562,55260,BANKNIFTY2331640100PE,BANKNIFTY,0.0,2023-03-16,40100.0,0.05,25,PE,NFO-OPT,NFO
14146818,55261,BANKNIFTY2331640200CE,BANKNIFTY,0.0,2023-03-16,40200.0,0.05,25,CE,NFO-OPT,NFO
14147074,55262,BANKNIFTY2331640200PE,BANKNIFTY,0.0,2023-03-16,40200.0,0.05,25,PE,NFO-OPT,NFO
14147330,55263,BANKNIFTY2331640300CE,BANKNIFTY,0.0,2023-03-16,40300.0,0.05,25,CE,NFO-OPT,NFO
14147586,55264,BANKNIFTY2331640300PE,BANKNIFTY,0.0,2023-03-16,40300.0,0.05,25,PE,NFO-OPT,NFO
14147842,55265,BANKNIFTY2331640400CE,BANKNIFTY,0.0,2023-03-16,40400.0,0.05,25,CE,NFO-OPT,NFO
14148098,55266,BANKNIFTY2331640400PE,BANKNIFTY,0.0,2023-03-16,40400.0,0.05,25,PE,NFO-OPT,NFO
14148354,55267,BANKNIFTY2331640500CE,BANKNIFTY,0.0,2023-03-16,40500.0,0.05,25,CE,NFO-OPT,NFO
14148610,55268,BANKNIFTY2331640500PE,BANKNIFTY,0.0,2023-03-16,40500.0,0.05,25,PE,NFO-OPT,NFO
14148866,55269,BANKNIFTY2331640600CE,BANKNIFTY,0.0,2023-03-16,40600.0,0.05,25,CE,NFO-OPT,NFO
14149122,55270,BANKNIFTY2331640600PE,BANKNIFTY,0.0,2023-03-16,40600.0,0.05,25,PE,NFO-OPT,NFO
14149378,55271,BANKNIFTY2331640700CE,BANKNIFTY,0.0,2023-03-16,40700.0,0.05,25,CE,NFO-OPT,NFO
14149634,55272,BANKNIFTY2331640700PE,BANKNIFTY,0.0,2023-03-16,40700.0,0.05,25,PE,NFO-OPT,NFO
14149890,55273,BANKNIFTY2331640800CE,BANKNIFTY,0.0,2023-03-16,40800.0,0.05,25,CE,NFO-OPT,NFO
14150146,55274,BANKNIFTY2331640800PE,BANKNIFTY,0.0,2023-03-16,40800.0,0.05,25,PE,NFO-OPT,NFO
14150402,55275,BANKNIFTY2331640900CE,BANKNIFTY,0.0,2023-03-16,40900.0,0.05,25,CE,NFO-OPT,NFO
14150658,55276,BANKNIFTY2331640900PE,BANKNIFTY,0.0,2023-03-16,40900.0,0.05,25,PE,NFO-OPT,NFO
14150914,55277,BANKNIFTY2331641000CE,BANKNIFTY,0.0,2023-03-16,41000.0,0.05,25,CE,NFO-OPT,NFO
14151170,55278,BANKNIFTY2331641000PE,BANKNIFTY,0.0,2023-03-16,41000.0,0.05,25,PE,NFO-OPT,NFO
14151426,55279,BANKNIFTY2331641100CE,BANKNIFTY,0.0,2023-03-16,41100.0,0.05,25,CE,NFO-OPT,NFO
14151682,55280,BANKNIFTY2331641100PE,BANKNIFTY,0.0,2023-03-16,41100.0,0.05,25,PE,NFO-OPT,NFO
14151938,55281,BANKNIFTY2331641200CE,BANKNIFTY,0.0,2023-03-16,41200.0,0.05,25,CE,NFO-OPT,NFO
14152194,55282,BANKNIFTY2331641200PE,BANKNIFTY,0.0,2023-03-16,41200.0,0.05,25,PE,NFO-OPT,NFO
14152450,55283,BANKNIFTY2331641300CE,BANKNIFTY,0.0,2023-03-16,41300.0,0.05,25,CE,NFO-OPT,NFO
14152706,55284,BANKNIFTY2331641300PE,BANKNIFTY,0.0,2023-03-16,41300.0,0.05,25,PE,NFO-OPT,NFO
14153474,55287,BANKNIFTY2331641400CE,BANKNIFTY,0.0,2023-03-16,41400.0,0.05,25,CE,NFO-OPT,NFO
14153730,55288,BANKNIFTY2331641400PE,BANKNIFTY,0.0,2023-03-16,41400.0,0.05,25,PE,NFO-OPT,NFO
14153986,55289,BANKNIFTY2331641500CE,BANKNIFTY,0.0,2023-03-16,41500.0,0.05,25,CE,NFO-OPT,NFO
14154242,55290,BANKNIFTY2331641500PE,BANKNIFTY,0.0,2023-03-16,41500.0,0.05,25,PE,NFO-OPT,NFO
14154754,55292,BANKNIFTY2331641600CE,BANKNIFTY,0.0,2023-03-16,41600.0,0.05,25,CE,NFO-OPT,NFO
14155010,55293,BANKNIFTY2331641600PE,BANKNIFTY,0.0,2023-03-16,41600.0,0.05,25,PE,NFO-OPT,NFO
14155266,55294,BANKNIFTY2331641700CE,BANKNIFTY,0.0,2023-03-16,41700.0,0.05,25,CE,NFO-OPT,NFO
14155522,55295,BANKNIFTY2331641700PE,BANKNIFTY,0.0,2023-03-16,41700.0,0.05,25,PE,NFO-OPT,NFO
14155778,55296,BANKNIFTY2331641800CE,BANKNIFTY,0.0,2023-03-16,41800.0,0.05,25,CE,NFO-OPT,NFO
14156034,55297,BANKNIFTY2331641800PE,BANKNIFTY,0.0,2023-03-16,41800.0,0.05,25,PE,NFO-OPT,NFO
14156290,55298,BANKNIFTY2331641900CE,BANKNIFTY,0.0,2023-03-16,41900.0,0.05,25,CE,NFO-OPT,NFO
14156546,55299,BANKNIFTY2331641900PE,BANKNIFTY,0.0,2023-03-16,41900.0,0.05,25,PE,NFO-OPT,NFO
14157058,55301,BANKNIFTY2331642000CE,BANKNIFTY,0.0,2023-03-16,42000.0,0.05,25,CE,NFO-OPT,NFO
14157314,55302,BANKNIFTY2331642000PE,BANKNIFTY,0.0,2023-03-16,42000.0,0.05,25,PE,NFO-OPT,NFO
14157570,55303,BANKNIFTY2331642100CE,BANKNIFTY,0.0,2023-03-16,42100.0,0.05,25,CE,NFO-OPT,NFO
14157826,55304,BANKNIFTY2331642100PE,BANKNIFTY,0.0,2023-03-16,42100.0,0.05,25,PE,NFO-OPT,NFO
14158082,55305,BANKNIFTY2331642200CE,BANKNIFTY,0.0,2023-03-16,42200.0,0.05,25,CE,NFO-OPT,NFO
14158338,55306,BANKNIFTY2331642200PE,BANKNIFTY,0.0,2023-03-16,42200.0,0.05,25,PE,NFO-OPT,NFO
14158594,55307,BANKNIFTY2331642300CE,BANKNIFTY,0.0,2023-03-16,42300.0,0.05,25,CE,NFO-OPT,NFO
14158850,55308,BANKNIFTY2331642300PE,BANKNIFTY,0.0,2023-03-16,42300.0,0.05,25,PE,NFO-OPT,NFO
14159362,55310,BANKNIFTY2331642400CE,BANKNIFTY,0.0,2023-03-16,42400.0,0.05,25,CE,NFO-OPT,NFO
14159874,55312,BANKNIFTY2331642400PE,BANKNIFTY,0.0,2023-03-16,42400.0,0.05,25,PE,NFO-OPT,NFO
14160386,55314,BANKNIFTY2331642500CE,BANKNIFTY,0.0,2023-03-16,42500.0,0.05,25,CE,NFO-OPT,NFO
14161410,55318,BANKNIFTY2331642500PE,BANKNIFTY,0.0,2023-03-16,42500.0,0.05,25,PE,NFO-OPT,NFO
14161666,55319,BANKNIFTY2331642600CE,BANKNIFTY,0.0,2023-03-16,42600.0,0.05,25,CE,NFO-OPT,NFO
14161922,55320,BANKNIFTY2331642600PE,BANKNIFTY,0.0,2023-03-16,42600.0,0.05,25,PE,NFO-OPT,NFO
14162178,55321,BANKNIFTY2331642700CE,BANKNIFTY,0.0,2023-03-16,42700.0,0.05,25,CE,NFO-OPT,NFO
14162434,55322,BANKNIFTY2331642700PE,BANKNIFTY,0.0,2023-03-16,42700.0,0.05,25,PE,NFO-OPT,NFO
14162690,55323,BANKNIFTY2331642800CE,BANKNIFTY,0.0,2023-03-16,42800.0,0.05,25,CE,NFO-OPT,NFO
14162946,55324,BANKNIFTY2331642800PE,BANKNIFTY,0.0,2023-03-16,42800.0,0.05,25,PE,NFO-OPT,NFO
14163202,55325,BANKNIFTY2331642900CE,BANKNIFTY,0.0,2023-03-16,42900.0,0.05,25,CE,NFO-OPT,NFO
14163458,55326,BANKNIFTY2331642900PE,BANKNIFTY,0.0,2023-03-16,42900.0,0.05,25,PE,NFO-OPT,NFO
14163714,55327,BANKNIFTY2331643000CE,BANKNIFTY,0.0,2023-03-16,43000.0,0.05,25,CE,NFO-OPT,NFO
14163970,55328,BANKNIFTY2331643000PE,BANKNIFTY,0.0,2023-03-16,43000.0,0.05,25,PE,NFO-OPT,NFO
14164226,55329,BANKNIFTY2331643100CE,BANKNIFTY,0.0,2023-03-16,43100.0,0.05,25,CE,NFO-OPT,NFO
14164482,55330,BANKNIFTY2331643100PE,BANKNIFTY,0.0,2023-03-16,43100.0,0.05,25,PE,NFO-OPT,NFO
14164738,55331,BANKNIFTY2331643200CE,BANKNIFTY,0.0,2023-03-16,43200.0,0.05,25,CE,NFO-OPT,NFO
14164994,55332,BANKNIFTY2331643200PE,BANKNIFTY,0.0,2023-03-16,43200.0,0.05,25,PE,NFO-OPT,NFO
14165250,55333,BANKNIFTY2331643300CE,BANKNIFTY,0.0,2023-03-16,43300.0,0.05,25,CE,NFO-OPT,NFO
14165506,55334,BANKNIFTY2331643300PE,BANKNIFTY,0.0,2023-03-16,43300.0,0.05,25,PE,NFO-OPT,NFO
14165762,55335,BANKNIFTY2331643400CE,BANKNIFTY,0.0,2023-03-16,43400.0,0.05,25,CE,NFO-OPT,NFO
14166018,55336,BANKNIFTY2331643400PE,BANKNIFTY,0.0,2023-03-16,43400.0,0.05,25,PE,NFO-OPT,NFO
14166274,55337,BANKNIFTY2331643500CE,BANKNIFTY,0.0,2023-03-16,43500.0,0.05,25,CE,NFO-OPT,NFO
14166530,55338,BANKNIFTY2331643500PE,BANKNIFTY,0.0,2023-03-16,43500.0,0.05,25,PE,NFO-OPT,NFO
14166786,55339,BANKNIFTY2331643600CE,BANKNIFTY,0.0,2023-03-16,43600.0,0.05,25,CE,NFO-OPT,NFO
14167042,55340,BANKNIFTY2331643600PE,BANKNIFTY,0.0,2023-03-16,43600.0,0.05,25,PE,NFO-OPT,NFO
14167298,55341,BANKNIFTY2331643700CE,BANKNIFTY,0.0,2023-03-16,43700.0,0.05,25,CE,NFO-OPT,NFO
14167554,55342,BANKNIFTY2331643700PE,BANKNIFTY,0.0,2023-03-16,43700.0,0.05,25,PE,NFO-OPT,NFO
14171138,55356,BANKNIFTY2331644000CE,BANKNIFTY,0.0,2023-03-16,44000.0,0.05,25,CE,NFO-OPT,NFO
14171394,55357,BANKNIFTY2331644000PE,BANKNIFTY,0.0,2023-03-16,44000.0,0.05,25,PE,NFO-OPT,NFO
14177026,55379,BANKNIFTY2331644500CE,BANKNIFTY,0.0,2023-03-16,44500.0,0.05,25,CE,NFO-OPT,NFO
14177282,55380,BANKNIFTY2331644500PE,BANKNIFTY,0.0,2023-03-16,44500.0,0.05,25,PE,NFO-OPT,NFO
14181122,55395,BANKNIFTY2331645000CE,BANKNIFTY,0.0,2023-03-16,45000.0,0.05,25,CE,NFO-OPT,NFO
14181634,55397,BANKNIFTY2331645000PE,BANKNIFTY,0.0,2023-03-16,45000.0,0.05,25,PE,NFO-OPT,NFO
14187266,55419,BANKNIFTY2331645500CE,BANKNIFTY,0.0,2023-03-16,45500.0,0.05,25,CE,NFO-OPT,NFO
14187522,55420,BANKNIFTY2331645500PE,BANKNIFTY,0.0,2023-03-16,45500.0,0.05,25,PE,NFO-OPT,NFO
14188290,55423,BANKNIFTY2331646000CE,BANKNIFTY,0.0,2023-03-16,46000.0,0.05,25,CE,NFO-OPT,NFO
14188546,55424,BANKNIFTY2331646000PE,BANKNIFTY,0.0,2023-03-16,46000.0,0.05,25,PE,NFO-OPT,NFO
14188802,55425,BANKNIFTY2331646500CE,BANKNIFTY,0.0,2023-03-16,46500.0,0.05,25,CE,NFO-OPT,NFO
14189058,55426,BANKNIFTY2331646500PE,BANKNIFTY,0.0,2023-03-16,46500.0,0.05,25,PE,NFO-OPT,NFO
