ticker_token,trade_type,strategy,ticker_symbol,qty,entry_time,entry_price,exit_time,exit_price,pnl,tag,notes,debug
14104834,long,defensive,BANKNIFTY2331639500CE,25,2023-03-16 09:34:12.754058,15.75,2023-03-16 09:34:18.425365,15.85,2.5,,,
14097922,short,defensive,BANKNIFTY2331638100PE,25,2023-03-16 09:34:38.549657,18.95,2023-03-16 09:34:47.346275,18.85,-2.5,,,
14104834,long,defensive,BANKNIFTY2331639500CE,25,2023-03-16 09:57:01.338913,14.6,2023-03-16 09:57:11.273448,14.25,-8.75,,,
14104322,long,defensive,BANKNIFTY2331639400CE,25,2023-03-16 09:58:05.542708,17.25,2023-03-16 09:58:10.528649,17.6,8.75,,,
14104322,long,defensive,BANKNIFTY2331639400CE,25,2023-03-16 10:13:21.803743,14.3,2023-03-16 10:13:36.626580,14.3,0.0,,,
14104322,long,defensive,BANKNIFTY2331639400CE,25,2023-03-16 10:14:41.299457,13.95,2023-03-16 10:14:48.829221,14.0,1.25,,,
14104322,long,defensive,BANKNIFTY2331639400CE,25,2023-03-16 10:19:11.936770,15.6,2023-03-16 10:19:30.482220,16.0,10.0,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 10:24:12.952610,14.35,2023-03-16 10:24:27.080203,14.2,-3.75,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 10:27:25.272421,14.4,2023-03-16 10:27:35.453810,13.1,-32.5,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 10:30:23.830028,10.05,2023-03-16 10:30:36.607035,9.05,-25.0,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 10:32:36.403048,10.05,2023-03-16 10:32:37.897826,10.25,5.0,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 10:32:46.374651,10.15,2023-03-16 10:33:00.231434,11.0,21.25,,,
14106370,long,defensive,BANKNIFTY2331639800CE,25,2023-03-16 10:54:32.349140,8.55,2023-03-16 10:54:39.696388,8.8,6.25,,,
14099458,short,defensive,BANKNIFTY2331638400PE,25,2023-03-16 10:55:18.297317,11.9,2023-03-16 10:55:38.007458,11.45,-11.25,,,
14106370,long,defensive,BANKNIFTY2331639800CE,25,2023-03-16 10:59:12.241473,9.1,2023-03-16 10:59:18.309423,8.65,-11.25,,,
14145026,long,defensive,BANKNIFTY2331639900CE,25,2023-03-16 11:04:41.085100,7.0,2023-03-16 11:04:55.004443,7.15,3.75,,,
14145026,long,defensive,BANKNIFTY2331639900CE,25,2023-03-16 11:04:58.434869,7.25,2023-03-16 11:05:09.057151,7.15,-2.5,,,
14145026,long,defensive,BANKNIFTY2331639900CE,25,2023-03-16 11:06:44.936992,7.2,2023-03-16 11:07:25.231686,6.85,-8.75,,,
14145026,long,defensive,BANKNIFTY2331639900CE,25,2023-03-16 11:08:24.004061,7.15,2023-03-16 11:08:30.667871,7.2,1.25,,,
14145538,long,defensive,BANKNIFTY2331640000CE,25,2023-03-16 11:11:18.600166,6.55,2023-03-16 11:11:24.371206,6.6,1.25,,,
14104066,short,defensive,BANKNIFTY2331639300PE,25,2023-03-16 11:26:02.119705,198.3,2023-03-16 11:33:04.514549,280.9,2065.0,,,
14105858,long,defensive,BANKNIFTY2331639700CE,25,2023-03-16 11:47:54.409763,5.75,2023-03-16 12:00:47.820991,5.2,-13.75,,,
14104834,long,defensive,BANKNIFTY2331639500CE,25,2023-03-16 12:44:04.774886,4.25,2023-03-16 12:44:33.824629,4.45,5.0,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 12:51:04.750909,3.75,2023-03-16 12:53:07.734365,3.95,5.0,,,
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 13:11:57.320896,3.05,2023-03-16 13:12:04.715429,3.05,0.0,,,True
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 13:52:55.859284,2.45,2023-03-16 13:53:00.062769,2.35,-2.5,,,True
14105346,long,defensive,BANKNIFTY2331639600CE,25,2023-03-16 13:53:39.066710,2.4,2023-03-16 13:53:49.818051,2.4,0.0,,,True
